LAT,LON,crash_case,year,county,city,intersection,road_type,road_condition
41.31295433,-105.5933034,201201324,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Snow
41.31295433,-105.5933034,201213212,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201215880,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201209139,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201308851,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Unknown
41.31295433,-105.5933034,201313693,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201305390,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201304876,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201317040,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Ice or Frost
41.31295433,-105.5933034,201300611,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201402433,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Ice or Frost
41.31295433,-105.5933034,201400291,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201409961,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201601100,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.31295433,-105.5933034,201609248,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Wet
41.31295433,-105.5933034,201602713,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@UNIVERSITY AVE,URBAN,Dry
41.3101119,-105.5936634,710681,2007,Albany,Laramie,S 3RD ST | US 287@GARFIELD ST,URBAN,Dry
41.3101119,-105.5936634,719124,2007,Albany,Laramie,S 3RD ST | US 287@GARFIELD ST,URBAN,Dry
41.3101119,-105.5936634,201208248,2012,Albany,Laramie,S 3RD ST | US 287@GARFIELD ST,URBAN,Dry
41.3101119,-105.5936634,201215879,2012,Albany,Laramie,S 3RD ST | US 287@GARFIELD ST,URBAN,Dry
41.3101119,-105.5936634,201408766,2014,Albany,Laramie,S 3RD ST | US 287@GARFIELD ST,URBAN,Dry
41.3101119,-105.5936634,201504733,2015,Albany,Laramie,S 3RD ST | US 287@GARFIELD ST,URBAN,Dry
41.3101119,-105.5936634,201509338,2015,Albany,Laramie,S 3RD ST | US 287@GARFIELD ST,URBAN,Unknown
41.3101119,-105.5936634,201609542,2016,Albany,Laramie,S 3RD ST | US 287@GARFIELD ST,URBAN,Dry
41.3101119,-105.5936634,201609352,2016,Albany,Laramie,S 3RD ST | US 287@GARFIELD ST,URBAN,Dry
41.31483241,-105.5931248,715626,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,704915,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,708838,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,708833,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,704882,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,706205,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Snow
41.31483241,-105.5931248,703028,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,718997,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,700920,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Snow
41.31483241,-105.5931248,704966,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,719798,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,714913,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,701123,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Ice or Frost
41.31483241,-105.5931248,700057,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Ice or Frost
41.31483241,-105.5931248,709864,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,711821,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,717184,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,721660,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,718059,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Wet
41.31483241,-105.5931248,718995,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,719800,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,718390,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,706220,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,705002,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,706204,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Snow
41.31483241,-105.5931248,706383,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Ice or Frost
41.31483241,-105.5931248,705041,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Slush
41.31483241,-105.5931248,720918,2007,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201200231,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201201640,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201207306,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201203215,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201206731,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201211007,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201204863,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Ice or Frost
41.31483241,-105.5931248,201206874,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201215052,2012,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201301396,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201311700,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201309636,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201302477,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201306327,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201317225,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Wet
41.31483241,-105.5931248,201313175,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201300398,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Wet
41.31483241,-105.5931248,201303366,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201317035,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Snow
41.31483241,-105.5931248,201316456,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Ice or Frost
41.31483241,-105.5931248,201316811,2013,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Snow
41.31483241,-105.5931248,201415018,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Wet
41.31483241,-105.5931248,201407973,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201412117,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201411279,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201416351,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201417810,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Snow
41.31483241,-105.5931248,201415019,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201407858,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201416838,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Snow
41.31483241,-105.5931248,201414829,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Ice or Frost
41.31483241,-105.5931248,201411445,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Wet
41.31483241,-105.5931248,201400339,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Snow
41.31483241,-105.5931248,201406817,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201418205,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Snow
41.31483241,-105.5931248,201403995,2014,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201505050,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201501729,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201509991,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201512992,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201508368,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201504456,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Wet
41.31483241,-105.5931248,201508471,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201504120,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201501368,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Ice or Frost
41.31483241,-105.5931248,201504268,2015,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Wet
41.31483241,-105.5931248,201606008,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201611465,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201603430,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201606816,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201601099,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201611831,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201609250,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201612708,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Dry
41.31483241,-105.5931248,201604373,2016,Albany,Laramie,N 3RD ST | I 80 BUS / US 30 / US 287@CLARK ST,URBAN,Wet
41.55218293,-105.6814147,201405602,2014,Albany,Albany County Rural,US 30 / US 287@WY 34,RURAL,Dry
41.85412495,-106.5493476,201202483,2012,Carbon,Carbon County Rural,US 30 / US 287@WY 72@WY 72,RURAL,Ice or Frost
41.85412495,-106.5493476,201509599,2015,Carbon,Carbon County Rural,US 30 / US 287@WY 72@WY 72,RURAL,Dry
42.78094892,-105.5155359,701503,2007,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,724344,2007,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,724014,2007,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,200804916,2008,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,200810605,2008,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,200818533,2008,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,200802590,2008,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,200818551,2008,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,200818603,2008,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,200815705,2008,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201200406,2012,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Snow
42.78094892,-105.5155359,201209580,2012,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201214657,2012,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201405620,2014,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201414931,2014,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201417508,2014,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201403015,2014,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201404680,2014,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201512223,2015,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201514988,2015,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Slush
42.78094892,-105.5155359,201508784,2015,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201510565,2015,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201514512,2015,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Slush
42.78094892,-105.5155359,201515444,2015,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201515452,2015,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201610726,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201614283,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Dry
42.78094892,-105.5155359,201601807,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201603137,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201603349,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201603350,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201604243,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Wet
42.78094892,-105.5155359,201605143,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201614280,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201615806,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.78094892,-105.5155359,201615562,2016,Converse,Converse County Rural,I 25 / US 20 / US 26 / US 87@WY 96 EB,RURAL,Ice or Frost
42.84574379,-106.2171011,201215344,2012,Natrona,Casper,HAT SIX RD | WY 253@I 25 INTCHG 182 WB OFF@I 25 INTCHG 182 WB ON,RURAL,Dry
42.84574379,-106.2171011,201204047,2012,Natrona,Evansville,HAT SIX RD | WY 253@I 25 INTCHG 182 WB OFF@I 25 INTCHG 182 WB ON,RURAL,Dry
42.84574379,-106.2171011,201318008,2013,Natrona,Casper,HAT SIX RD | WY 253@I 25 INTCHG 182 WB OFF@I 25 INTCHG 182 WB ON,RURAL,Ice or Frost
42.84574379,-106.2171011,201508107,2015,Natrona,Casper,HAT SIX RD | WY 253@I 25 INTCHG 182 WB OFF@I 25 INTCHG 182 WB ON,RURAL,Dry
42.84346855,-106.2173002,200809234,2008,Natrona,Casper,HAT SIX RD | WY 253@I 25 INTCHG 182 EB OFF@I 25 INTCHG 182 EB ON,RURAL,Dry
42.84346855,-106.2173002,200817184,2008,Natrona,Casper,HAT SIX RD | WY 253@I 25 INTCHG 182 EB OFF@I 25 INTCHG 182 EB ON,RURAL,Dry
42.84346855,-106.2173002,201310704,2013,Natrona,Casper,HAT SIX RD | WY 253@I 25 INTCHG 182 EB OFF@I 25 INTCHG 182 EB ON,RURAL,Dry
42.84346855,-106.2173002,201411655,2014,Natrona,Casper,HAT SIX RD | WY 253@I 25 INTCHG 182 EB OFF@I 25 INTCHG 182 EB ON,RURAL,Dry
42.84346855,-106.2173002,201418298,2014,Natrona,Casper,HAT SIX RD | WY 253@I 25 INTCHG 182 EB OFF@I 25 INTCHG 182 EB ON,RURAL,Ice or Frost
42.84346855,-106.2173002,201402972,2014,Natrona,Casper,HAT SIX RD | WY 253@I 25 INTCHG 182 EB OFF@I 25 INTCHG 182 EB ON,RURAL,Ice or Frost
42.85135513,-106.2163448,200811927,2008,Natrona,Casper,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201215547,2012,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201201962,2012,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201213039,2012,Natrona,Casper,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201211627,2012,Natrona,Casper,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201206471,2012,Natrona,Casper,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201306135,2013,Natrona,Casper,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201304376,2013,Natrona,Natrona County Rural,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201300282,2013,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201316085,2013,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Ice or Frost
42.85135513,-106.2163448,201303694,2013,Natrona,Natrona County Rural,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201416183,2014,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201414817,2014,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Ice or Frost
42.85135513,-106.2163448,201405474,2014,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201408448,2014,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201414718,2014,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201414067,2014,Natrona,Casper,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201408500,2014,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201514297,2015,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201514299,2015,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.85135513,-106.2163448,201504429,2015,Natrona,Casper,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Wet
42.85135513,-106.2163448,201504779,2015,Natrona,Evansville,HAT SIX RD | WY 253@YELLOWSTONE COLE CREEK RD | WY 256@US 20 / US 26 / US 87,RURAL,Dry
42.89807761,-106.3411168,200804151,2008,Natrona,Casper,HOWARD ST | WY 254@I 25 INTCHG 191 SB OFF@I 25 INTCHG 191 SB ON,URBAN,Dry
42.89807761,-106.3411168,200801180,2008,Natrona,Casper,HOWARD ST | WY 254@I 25 INTCHG 191 SB OFF@I 25 INTCHG 191 SB ON,URBAN,Dry
42.89807761,-106.3411168,201213448,2012,Natrona,Casper,HOWARD ST | WY 254@I 25 INTCHG 191 SB OFF@I 25 INTCHG 191 SB ON,URBAN,Wet
42.89807761,-106.3411168,201215731,2012,Natrona,Casper,HOWARD ST | WY 254@I 25 INTCHG 191 SB OFF@I 25 INTCHG 191 SB ON,URBAN,Snow
42.89807761,-106.3411168,201408415,2014,Natrona,Casper,HOWARD ST | WY 254@I 25 INTCHG 191 SB OFF@I 25 INTCHG 191 SB ON,URBAN,Dry
42.89807761,-106.3411168,201411829,2014,Natrona,Casper,HOWARD ST | WY 254@I 25 INTCHG 191 SB OFF@I 25 INTCHG 191 SB ON,URBAN,Dry
42.89807761,-106.3411168,201506529,2015,Natrona,Casper,HOWARD ST | WY 254@I 25 INTCHG 191 SB OFF@I 25 INTCHG 191 SB ON,URBAN,Dry
42.89807761,-106.3411168,201507015,2015,Natrona,Casper,HOWARD ST | WY 254@I 25 INTCHG 191 SB OFF@I 25 INTCHG 191 SB ON,URBAN,Snow
42.86374457,-106.3612849,200809227,2008,Natrona,Casper,SALT CREEK HWY | WY 254@US 20/26 BYPASS INTCHG 54 EB OFF@US 20/26 BYPASS INTCHG 54 EB ON,RURAL,Dry
